DEPTH,CALI,GR,DT,RHOB,ILD,NPHI,lstrat,wellname
5367.0,,41.623,144.7947,,1.1471,,Dornoch,211/18-9
5367.5,,40.8238,141.7417,,1.1566,,Dornoch,211/18-9
5368.0,,40.5848,139.8207,,1.1817,,Dornoch,211/18-9
5368.5,,39.4238,133.0501,,1.1912,,Dornoch,211/18-9
5369.0,,38.0191,131.4557,,1.2014,,Dornoch,211/18-9
5369.5,,36.7417,135.4015,,1.1916,,Dornoch,211/18-9
5370.0,,36.0702,139.4825,,1.1701,,Dornoch,211/18-9
5370.5,,35.3981,139.891,,1.1445,,Dornoch,211/18-9
5371.0,,34.928,135.78,,1.1276,,Dornoch,211/18-9
5371.5,,37.1136,135.5886,,1.1142,,Dornoch,211/18-9
5372.0,,37.8273,136.9923,,1.102,,Dornoch,211/18-9
5372.5,,37.8406,137.5361,,1.0877,,Dornoch,211/18-9
5373.0,,36.9365,136.9579,,1.0733,,Dornoch,211/18-9
5373.5,,38.7232,134.5673,,1.0722,,Dornoch,211/18-9
5374.0,,40.5113,132.2632,,1.0821,,Dornoch,211/18-9
5374.5,,41.433,131.444,,1.0865,,Dornoch,211/18-9
5375.0,,38.6894,130.7954,,1.0865,,Dornoch,211/18-9
5375.5,,38.5224,131.9648,,1.0865,,Dornoch,211/18-9
5376.0,,39.8075,134.549,,1.0865,,Dornoch,211/18-9
5376.5,,41.0741,135.5295,,1.0812,,Dornoch,211/18-9
5377.0,,40.5433,136.3158,,1.0767,,Dornoch,211/18-9
5377.5,,40.8738,136.7117,,1.0766,,Dornoch,211/18-9
5378.0,,39.0465,136.1904,,1.0717,,Dornoch,211/18-9
5378.5,,38.1778,134.9335,,1.0544,,Dornoch,211/18-9
5379.0,,38.3491,133.6776,,1.0414,,Dornoch,211/18-9
5379.5,,38.6973,132.8635,,1.0296,,Dornoch,211/18-9
5380.0,,40.2872,134.1574,,1.0098,,Dornoch,211/18-9
5380.5,,41.9559,136.0426,,0.9917,,Dornoch,211/18-9
5381.0,,43.4689,138.9255,,0.9805,,Dornoch,211/18-9
5381.5,,44.6628,141.3485,,0.9738,,Dornoch,211/18-9
5382.0,,44.9657,141.2582,,0.973,,Dornoch,211/18-9
5382.5,,42.9106,139.9558,,0.973,,Dornoch,211/18-9
5383.0,,42.4861,138.1617,,0.9747,,Dornoch,211/18-9
5383.5,,42.9213,136.3666,,0.9941,,Dornoch,211/18-9
5384.0,,43.67,135.6583,,1.0057,,Dornoch,211/18-9
5384.5,,43.5712,137.4391,,1.0338,,Dornoch,211/18-9
5385.0,,43.1235,139.2299,,1.0636,,Dornoch,211/18-9
5385.5,,40.6048,140.4581,,1.1,,Dornoch,211/18-9
5386.0,,38.6167,139.0031,,1.1264,,Dornoch,211/18-9
5386.5,,37.2023,135.8677,,1.1375,,Dornoch,211/18-9
5387.0,,37.0441,133.3241,,1.1376,,Dornoch,211/18-9
5387.5,,39.2915,132.073,,1.1376,,Dornoch,211/18-9
5388.0,,40.2493,131.4738,,1.1322,,Dornoch,211/18-9
5388.5,,37.0055,130.9439,,1.1247,,Dornoch,211/18-9
5389.0,,35.3138,132.8039,,1.1178,,Dornoch,211/18-9
5389.5,,37.1447,135.192,,1.1142,,Dornoch,211/18-9
5390.0,,40.0022,136.7164,,1.1068,,Dornoch,211/18-9
5390.5,,39.0511,137.6689,,1.1067,,Dornoch,211/18-9
5391.0,,39.2908,138.4807,,1.1038,,Dornoch,211/18-9
5391.5,,38.5,137.8242,,1.0982,,Dornoch,211/18-9
5392.0,,37.6078,136.7866,,1.0931,,Dornoch,211/18-9
5392.5,,36.5815,135.9476,,1.0881,,Dornoch,211/18-9
5393.0,,35.556,137.0566,,1.0831,,Dornoch,211/18-9
5393.5,,35.4044,138.2983,,1.0781,,Dornoch,211/18-9
5394.0,,35.3209,139.2277,,1.0737,,Dornoch,211/18-9
5394.5,,36.4714,140.022,,1.0695,,Dornoch,211/18-9
5395.0,,37.9201,139.5898,,1.0711,,Dornoch,211/18-9
5395.5,,38.4454,139.1526,,1.0829,,Dornoch,211/18-9
5396.0,,39.6527,139.9182,,1.0936,,Dornoch,211/18-9
5396.5,,40.3137,139.653,,1.0899,,Dornoch,211/18-9
5397.0,,40.2042,137.7065,,1.0868,,Dornoch,211/18-9
5397.5,,41.6554,134.6662,,1.0653,,Dornoch,211/18-9
5398.0,,42.3105,132.8714,,1.0471,,Dornoch,211/18-9
5398.5,,39.8176,132.7638,,1.0322,,Dornoch,211/18-9
5399.0,,38.9536,134.2275,,1.0173,,Dornoch,211/18-9
5399.5,,37.6063,134.2247,,1.0041,,Dornoch,211/18-9
5400.0,,35.9171,132.7019,,0.9927,,Dornoch,211/18-9
5400.5,,35.0654,131.5099,,0.9812,,Dornoch,211/18-9
5401.0,,33.3775,130.317,,0.9769,,Dornoch,211/18-9
5401.5,,31.3592,129.1251,,0.989,,Dornoch,211/18-9
5402.0,,29.5614,129.7065,,1.0057,,Dornoch,211/18-9
5402.5,,31.4335,129.8036,,1.0205,,Dornoch,211/18-9
5403.0,,34.3442,127.8756,,1.0596,,Dornoch,211/18-9
5403.5,,35.5756,127.5126,,1.0993,,Dornoch,211/18-9
5404.0,,34.2473,128.5767,,1.1391,,Dornoch,211/18-9
5404.5,,33.836,128.9751,,1.1847,,Dornoch,211/18-9
5405.0,,32.6402,129.6829,,1.2036,,Dornoch,211/18-9
5405.5,,31.8922,129.9179,,1.214,,Dornoch,211/18-9
5406.0,,30.8377,125.8011,,1.2244,,Dornoch,211/18-9
5406.5,,30.2057,122.6378,,1.2405,,Dornoch,211/18-9
5407.0,,33.8472,122.8679,,1.2577,,Dornoch,211/18-9
5407.5,,36.4777,122.5613,,1.2664,,Dornoch,211/18-9
5408.0,,37.673,120.9955,,1.2722,,Dornoch,211/18-9
5408.5,,38.5833,123.3416,,1.2724,,Dornoch,211/18-9
5409.0,,39.6259,127.0234,,1.2685,,Dornoch,211/18-9
5409.5,,43.7006,128.4445,,1.2583,,Dornoch,211/18-9
5410.0,,46.3012,127.5863,,1.2507,,Dornoch,211/18-9
5410.5,,46.7351,127.4719,,1.2382,,Dornoch,211/18-9
5411.0,,48.1409,129.6,,1.2381,,Dornoch,211/18-9
5411.5,,48.3402,131.8989,,1.2382,,Dornoch,211/18-9
5412.0,,47.7045,128.942,,1.2464,,Dornoch,211/18-9
5412.5,,44.1184,123.3633,,1.2496,,Dornoch,211/18-9
5413.0,,41.7885,122.5294,,1.2225,,Dornoch,211/18-9
5413.5,,40.4058,128.9006,,1.194,,Dornoch,211/18-9
5414.0,,39.6066,135.2805,,1.1558,,Dornoch,211/18-9
5414.5,,40.2036,137.6709,,1.1182,,Dornoch,211/18-9
5415.0,,39.9733,135.5533,,1.0818,,Dornoch,211/18-9
5415.5,,39.5726,134.455,,1.0373,,Dornoch,211/18-9
5416.0,,40.1579,134.5046,,0.9941,,Dornoch,211/18-9
5416.5,,41.5231,137.7498,,0.9518,,Dornoch,211/18-9
5417.0,,41.8095,138.0954,,0.9121,,Dornoch,211/18-9
5417.5,,40.6265,138.5255,,0.8593,,Dornoch,211/18-9
5418.0,,41.1421,140.328,,0.8309,,Dornoch,211/18-9
5418.5,,41.9681,141.5605,,0.8033,,Dornoch,211/18-9
5419.0,,42.1693,141.8306,,0.8062,,Dornoch,211/18-9
5419.5,,42.7585,140.8387,,0.8333,,Dornoch,211/18-9
5420.0,,42.3601,138.7787,,0.8816,,Dornoch,211/18-9
5420.5,,40.5996,137.0307,,0.9306,,Dornoch,211/18-9
5421.0,,38.8383,135.6922,,0.9814,,Dornoch,211/18-9
5421.5,,37.0755,133.7091,,1.0389,,Dornoch,211/18-9
5422.0,,36.7505,129.2135,,1.0837,,Dornoch,211/18-9
5422.5,,36.7465,125.06,,1.0587,,Dornoch,211/18-9
5423.0,,36.2036,125.8425,,1.0126,,Dornoch,211/18-9
5423.5,,34.4107,130.2468,,1.0161,,Dornoch,211/18-9
5424.0,,35.1972,135.428,,1.0298,,Dornoch,211/18-9
5424.5,,36.0839,134.1784,,1.0389,,Dornoch,211/18-9
5425.0,,36.5717,127.7994,,1.0388,,Dornoch,211/18-9
5425.5,,38.0175,126.2989,,1.0239,,Dornoch,211/18-9
5426.0,,39.952,130.8508,,0.9998,,Dornoch,211/18-9
5426.5,,39.0611,137.9623,,0.9683,,Dornoch,211/18-9
5427.0,,40.6765,139.6736,,0.9413,,Dornoch,211/18-9
5427.5,,43.0406,138.7015,,0.9246,,Dornoch,211/18-9
5428.0,,43.8233,139.4984,,0.9102,,Dornoch,211/18-9
5428.5,,40.6796,140.7023,,0.8924,,Dornoch,211/18-9
5429.0,,41.2682,140.6818,,0.88,,Dornoch,211/18-9
5429.5,,43.0252,139.3285,,0.8746,,Dornoch,211/18-9
5430.0,,41.9438,137.9741,,0.8688,,Dornoch,211/18-9
5430.5,,40.8588,136.7249,,0.8665,,Dornoch,211/18-9
5431.0,,40.5065,135.6021,,0.8666,,Dornoch,211/18-9
5431.5,,38.9167,135.7077,,0.8679,,Dornoch,211/18-9
5432.0,,37.5045,136.9867,,0.8732,,Dornoch,211/18-9
5432.5,,37.4594,136.195,,0.8806,,Dornoch,211/18-9
5433.0,,36.2641,134.5998,,0.8829,,Dornoch,211/18-9
5433.5,,35.9234,136.7724,,0.8829,,Dornoch,211/18-9
5434.0,,36.4475,136.1034,,0.8829,,Dornoch,211/18-9
5434.5,,36.9719,135.7655,,0.8933,,Dornoch,211/18-9
5435.0,,36.5668,135.7002,,0.9118,,Dornoch,211/18-9
5435.5,,35.131,130.0021,,0.9356,,Dornoch,211/18-9
5436.0,,33.6963,120.7783,,1.0099,,Dornoch,211/18-9
5436.5,,32.9846,114.4718,,1.1143,,Dornoch,211/18-9
5437.0,,34.4797,118.0961,,1.2093,,Dornoch,211/18-9
5437.5,,36.5491,134.4089,,1.3043,,Dornoch,211/18-9
5438.0,,37.3802,137.4431,,1.3949,,Dornoch,211/18-9
5438.5,,36.3081,135.1431,,1.4197,,Dornoch,211/18-9
5439.0,,35.2531,132.8412,,1.3941,,Dornoch,211/18-9
5439.5,,34.8796,131.7105,,1.3242,,Dornoch,211/18-9
5440.0,,36.3527,133.8221,,1.2214,,Dornoch,211/18-9
5440.5,,38.1996,135.759,,1.1361,,Dornoch,211/18-9
5441.0,,37.8619,134.9906,,1.0572,,Dornoch,211/18-9
5441.5,,38.5324,134.3961,,0.9852,,Dornoch,211/18-9
5442.0,,39.045,135.2731,,0.936,,Dornoch,211/18-9
5442.5,,37.6108,137.0197,,0.9107,,Dornoch,211/18-9
5443.0,,36.3441,137.7992,,0.8919,,Dornoch,211/18-9
5443.5,,35.7858,138.2226,,0.8929,,Dornoch,211/18-9
5444.0,,35.982,137.1227,,0.91,,Dornoch,211/18-9
5444.5,,36.0332,133.8073,,0.9293,,Dornoch,211/18-9
5445.0,,36.6067,133.5713,,0.9535,,Dornoch,211/18-9
5445.5,,37.8898,134.7769,,0.9857,,Dornoch,211/18-9
5446.0,,39.3316,135.9471,,1.0154,,Dornoch,211/18-9
5446.5,,41.1075,139.9925,,1.0452,,Dornoch,211/18-9
5447.0,,42.1216,142.0944,,1.0658,,Dornoch,211/18-9
5447.5,,40.8072,142.9005,,1.0809,,Dornoch,211/18-9
5448.0,,37.6939,143.1472,,1.0823,,Dornoch,211/18-9
5448.5,,36.8256,141.9607,,1.0762,,Dornoch,211/18-9
5449.0,,39.0722,141.7956,,1.0719,,Dornoch,211/18-9
5449.5,,40.6737,143.4133,,1.0502,,Dornoch,211/18-9
5450.0,,39.3356,145.0101,,1.0214,,Dornoch,211/18-9
5450.5,,37.7545,143.9446,,0.9902,,Dornoch,211/18-9
5451.0,,38.0233,141.9119,,0.9582,,Dornoch,211/18-9
5451.5,,36.9979,140.3852,,0.9393,,Dornoch,211/18-9
5452.0,,35.797,139.8369,,0.9393,,Dornoch,211/18-9
5452.5,,36.4327,139.8128,,0.9599,,Dornoch,211/18-9
5453.0,,38.0606,139.7027,,0.9859,,Dornoch,211/18-9
5453.5,,39.9037,139.7956,,1.0268,,Dornoch,211/18-9
5454.0,,41.6905,140.2839,,1.0791,,Dornoch,211/18-9
5454.5,,43.0394,139.8192,,1.1302,,Dornoch,211/18-9
5455.0,,44.3883,139.3809,,1.1702,,Dornoch,211/18-9
5455.5,,45.1317,140.405,,1.2068,,Dornoch,211/18-9
5456.0,,42.7136,141.4853,,1.24,,Dornoch,211/18-9
5456.5,,39.7191,142.5665,,1.2786,,Dornoch,211/18-9
5457.0,,36.9358,142.0832,,1.3146,,Dornoch,211/18-9
5457.5,,34.1502,141.9355,,1.3219,,Dornoch,211/18-9
5458.0,,33.4753,143.4289,,1.3268,,Dornoch,211/18-9
5458.5,,34.0006,141.8292,,1.3308,,Dornoch,211/18-9
5459.0,,34.2157,131.0031,,1.3392,,Dornoch,211/18-9
5459.5,,33.5539,131.27,,1.3424,,Dornoch,211/18-9
5460.0,,33.0706,135.4771,,1.3463,,Dornoch,211/18-9
5460.5,,34.399,139.6899,,1.3394,,Dornoch,211/18-9
5461.0,,36.3461,141.8062,,1.3354,,Dornoch,211/18-9
5461.5,,38.7419,142.5963,,1.3123,,Dornoch,211/18-9
5462.0,,41.8049,146.0841,,1.2962,,Dornoch,211/18-9
5462.5,,45.5228,146.7933,,1.2731,,Dornoch,211/18-9
5463.0,,49.2438,145.8273,,1.2442,,Dornoch,211/18-9
5463.5,,51.8938,147.8275,,1.2047,,Dornoch,211/18-9
5464.0,,53.9661,149.4069,,1.1589,,Dornoch,211/18-9
5464.5,,53.013,149.7086,,1.0967,,Dornoch,211/18-9
5465.0,,46.7967,144.6442,,1.0443,,Dornoch,211/18-9
5465.5,,43.6971,130.2234,,1.0016,,Dornoch,211/18-9
5466.0,,41.425,125.3543,,0.954,,Dornoch,211/18-9
5466.5,,38.974,128.7932,,0.9061,,Dornoch,211/18-9
5467.0,,37.7739,134.6158,,0.8579,,Dornoch,211/18-9
5467.5,,37.1956,145.6474,,0.8168,,Dornoch,211/18-9
5468.0,,37.8359,150.784,,0.7837,,Dornoch,211/18-9
5468.5,,38.0414,150.5874,,0.775,,Dornoch,211/18-9
5469.0,,37.8004,147.4021,,0.7989,,Dornoch,211/18-9
5469.5,,36.2537,141.2695,,0.8345,,Dornoch,211/18-9
5470.0,,35.5683,130.3492,,0.8979,,Dornoch,211/18-9
5470.5,,35.8704,123.1456,,0.9232,,Dornoch,211/18-9
5471.0,,35.7373,122.908,,0.9005,,Dornoch,211/18-9
5471.5,,36.1208,122.0835,,0.896,,Dornoch,211/18-9
5472.0,,38.0289,129.4635,,0.8639,,Dornoch,211/18-9
5472.5,,39.9385,138.6946,,0.8247,,Dornoch,211/18-9
5473.0,,41.8466,136.4334,,0.8107,,Dornoch,211/18-9
5473.5,,42.5838,133.9742,,0.8204,,Dornoch,211/18-9
5474.0,,41.9857,131.5405,,0.8357,,Dornoch,211/18-9
5474.5,,41.3876,129.1618,,0.8534,,Dornoch,211/18-9
5475.0,,40.8965,126.9702,,0.8773,,Dornoch,211/18-9
5475.5,,42.6548,127.0638,,0.8939,,Dornoch,211/18-9
5476.0,,47.4434,128.6029,,0.9106,,Dornoch,211/18-9
5476.5,,48.7054,128.8299,,0.9195,,Dornoch,211/18-9
5477.0,,45.8183,127.3722,,0.9237,,Dornoch,211/18-9
5477.5,,45.8432,125.4829,,0.9276,,Dornoch,211/18-9
5478.0,,47.7437,124.3118,,0.9154,,Dornoch,211/18-9
5478.5,,49.0803,125.0761,,0.8962,,Dornoch,211/18-9
5479.0,,48.6854,126.8233,,0.8951,,Dornoch,211/18-9
5479.5,,49.7536,127.9355,,0.8877,,Dornoch,211/18-9
5480.0,,50.3893,128.5424,,0.887,,Dornoch,211/18-9
5480.5,,48.4111,128.7208,,0.8912,,Dornoch,211/18-9
5481.0,,49.3969,126.2908,,0.9039,,Dornoch,211/18-9
5481.5,,51.797,126.2498,,0.9237,,Dornoch,211/18-9
5482.0,,53.1662,127.6501,,0.9436,,Dornoch,211/18-9
5482.5,,50.8283,129.2908,,0.9627,,Dornoch,211/18-9
5483.0,,51.0779,131.0499,,0.9805,,Dornoch,211/18-9
5483.5,,51.6804,132.8525,,0.9963,,Dornoch,211/18-9
5484.0,,50.3252,135.3667,,1.0208,,Dornoch,211/18-9
5484.5,,48.0149,135.7236,,1.0377,,Dornoch,211/18-9
5485.0,,45.4923,137.5632,,1.0322,,Dornoch,211/18-9
5485.5,,43.7588,138.7746,,1.0236,,Dornoch,211/18-9
5486.0,,43.895,138.5653,,1.0112,,Dornoch,211/18-9
5486.5,,46.2974,137.6812,,0.9897,,Dornoch,211/18-9
5487.0,,48.7036,137.3718,,0.9681,,Dornoch,211/18-9
5487.5,,47.3298,138.7525,,0.9471,,Dornoch,211/18-9
5488.0,,46.2038,139.1457,,0.9382,,Dornoch,211/18-9
5488.5,,44.1378,137.1002,,0.9611,,Dornoch,211/18-9
5489.0,,43.4006,131.2274,,0.9865,,Dornoch,211/18-9
5489.5,,43.0078,126.8581,,1.0113,,Dornoch,211/18-9
5490.0,,44.7627,127.5981,,1.0304,,Dornoch,211/18-9
5490.5,,48.0724,130.5347,,1.0536,,Dornoch,211/18-9
5491.0,,51.2079,131.9394,,1.0813,,Dornoch,211/18-9
5491.5,,52.0619,131.5859,,1.1105,,Dornoch,211/18-9
5492.0,,51.4494,132.1522,,1.1215,,Dornoch,211/18-9
5492.5,,50.1318,132.9403,,1.1304,,Dornoch,211/18-9
5493.0,,50.3129,136.6792,,1.1395,,Dornoch,211/18-9
5493.5,,48.728,139.1875,,1.1485,,Dornoch,211/18-9
5494.0,,49.6348,140.1937,,1.1425,,Dornoch,211/18-9
5494.5,,52.1369,141.2766,,1.1305,,Dornoch,211/18-9
5495.0,,53.6885,141.9236,,1.1152,,Dornoch,211/18-9
5495.5,,51.1624,142.0218,,1.0998,,Dornoch,211/18-9
5496.0,,47.5612,141.3433,,1.1024,,Dornoch,211/18-9
5496.5,,49.0068,137.7223,,1.1073,,Dornoch,211/18-9
5497.0,,51.0393,131.3128,,1.1123,,Dornoch,211/18-9
5497.5,,52.4748,126.1222,,1.1172,,Dornoch,211/18-9
5498.0,,51.5017,123.5896,,1.1234,,Dornoch,211/18-9
5498.5,,50.1576,126.9982,,1.13,,Dornoch,211/18-9
5499.0,,50.8263,130.3986,,1.1366,,Dornoch,211/18-9
5499.5,,52.8873,132.5184,,1.1397,,Dornoch,211/18-9
5500.0,,53.892,133.5176,,1.1398,,Dornoch,211/18-9
5500.5,,52.9265,133.8699,,1.1399,,Dornoch,211/18-9
5501.0,,50.993,131.7416,,1.14,,Dornoch,211/18-9
5501.5,,49.9007,130.0624,,1.1441,,Dornoch,211/18-9
5502.0,,51.5245,130.8012,,1.1548,,Dornoch,211/18-9
5502.5,,53.1485,128.8307,,1.165,,Dornoch,211/18-9
5503.0,,53.1022,126.9739,,1.1756,,Dornoch,211/18-9
5503.5,,51.5042,128.5175,,1.1909,,Dornoch,211/18-9
5504.0,,52.1258,130.1791,,1.2055,,Dornoch,211/18-9
5504.5,,52.8545,129.4112,,1.2056,,Dornoch,211/18-9
5505.0,,53.2578,128.7066,,1.2057,,Dornoch,211/18-9
5505.5,,52.53,130.1804,,1.1975,,Dornoch,211/18-9
5506.0,,51.8022,132.2201,,1.1916,,Dornoch,211/18-9
5506.5,,51.0738,135.0865,,1.187,,Dornoch,211/18-9
5507.0,,50.3063,132.3941,,1.1861,,Dornoch,211/18-9
5507.5,,51.9923,131.1194,,1.1909,,Dornoch,211/18-9
5508.0,,53.6878,140.2003,,1.1958,,Dornoch,211/18-9
5508.5,,53.0294,146.6487,,1.2006,,Dornoch,211/18-9
5509.0,,53.8272,134.3374,,1.2054,,Dornoch,211/18-9
5509.5,,51.8884,134.9516,,1.2108,,Dornoch,211/18-9
5510.0,,47.0015,131.2218,,1.2163,,Dornoch,211/18-9
5510.5,,45.359,128.6794,,1.2218,,Dornoch,211/18-9
5511.0,,45.5209,127.6533,,1.2273,,Dornoch,211/18-9
5511.5,,42.7479,128.3917,,1.2298,,Dornoch,211/18-9
5512.0,,44.6396,131.7897,,1.2317,,Dornoch,211/18-9
5512.5,,45.7458,135.1904,,1.2394,,Dornoch,211/18-9
5513.0,,47.8089,135.0903,,1.2466,,Dornoch,211/18-9
5513.5,,49.8475,134.9464,,1.2542,,Dornoch,211/18-9
5514.0,,51.1115,135.4933,,1.2686,,Dornoch,211/18-9
5514.5,,49.4439,133.5768,,1.283,,Dornoch,211/18-9
5515.0,,47.0447,131.6768,,1.2974,,Dornoch,211/18-9
5515.5,,46.5331,131.075,,1.3118,,Dornoch,211/18-9
5516.0,,44.3636,127.7032,,1.325,,Dornoch,211/18-9
5516.5,,43.8747,124.4273,,1.3252,,Dornoch,211/18-9
5517.0,,44.7038,121.5573,,1.3253,,Dornoch,211/18-9
5517.5,,44.4294,118.56,,1.3208,,Dornoch,211/18-9
5518.0,,42.9929,117.977,,1.2873,,Dornoch,211/18-9
5518.5,,43.6776,120.0549,,1.25,,Dornoch,211/18-9
5519.0,,44.8261,121.4499,,1.2377,,Dornoch,211/18-9
5519.5,,45.9755,124.2222,,1.2287,,Dornoch,211/18-9
5520.0,,47.124,130.0512,,1.2221,,Dornoch,211/18-9
5520.5,,47.9154,128.072,,1.238,,Dornoch,211/18-9
5521.0,,52.4305,124.7811,,1.2538,,Dornoch,211/18-9
5521.5,,51.1315,120.4655,,1.2696,,Dornoch,211/18-9
5522.0,,46.7375,115.5704,,1.288,,Dornoch,211/18-9
5522.5,,43.0581,115.4264,,1.3097,,Dornoch,211/18-9
5523.0,,40.9218,116.9175,,1.3289,,Dornoch,211/18-9
5523.5,,38.7838,116.1957,,1.3459,,Dornoch,211/18-9
5524.0,,39.425,116.5389,,1.3595,,Dornoch,211/18-9
5524.5,,37.7318,118.2417,,1.3738,,Dornoch,211/18-9
5525.0,,37.477,121.078,,1.3996,,Dornoch,211/18-9
5525.5,,38.275,121.438,,1.4286,,Dornoch,211/18-9
5526.0,,39.0735,120.8495,,1.4575,,Dornoch,211/18-9
5526.5,,40.0295,122.193,,1.4857,,Dornoch,211/18-9
5527.0,,41.8905,123.5377,,1.5081,,Dornoch,211/18-9
5527.5,,42.6498,124.8812,,1.5306,,Dornoch,211/18-9
5528.0,,42.81,126.0548,,1.5392,,Dornoch,211/18-9
5528.5,,43.1997,126.0756,,1.5375,,Dornoch,211/18-9
5529.0,,44.9278,124.2982,,1.5223,,Dornoch,211/18-9
5529.5,,45.7338,122.525,,1.5075,,Dornoch,211/18-9
5530.0,,41.838,121.3506,,1.4952,,Dornoch,211/18-9
5530.5,,41.8735,121.6323,,1.4861,,Dornoch,211/18-9
5531.0,,42.2124,119.2076,,1.4844,,Dornoch,211/18-9
5531.5,,42.7563,117.2474,,1.4846,,Dornoch,211/18-9
5532.0,,41.6702,113.0639,,1.4869,,Dornoch,211/18-9
5532.5,,37.5385,112.7369,,1.4986,,Dornoch,211/18-9
5533.0,,35.725,115.386,,1.4988,,Dornoch,211/18-9
5533.5,,34.4418,115.2476,,1.4989,,Dornoch,211/18-9
5534.0,,33.009,112.5013,,1.4991,,Dornoch,211/18-9
5534.5,,31.4127,108.1143,,1.4992,,Dornoch,211/18-9
5535.0,,29.5759,105.4309,,1.4994,,Dornoch,211/18-9
5535.5,,28.9924,106.5466,,1.5201,,Dornoch,211/18-9
5536.0,,29.8837,108.8187,,1.5413,,Dornoch,211/18-9
5536.5,,31.7322,110.7833,,1.5766,,Dornoch,211/18-9
5537.0,,32.2134,111.5031,,1.6122,,Dornoch,211/18-9
5537.5,,31.8115,112.2224,,1.6478,,Dornoch,211/18-9
5538.0,,30.6149,112.0028,,1.7211,,Dornoch,211/18-9
5538.5,,30.1697,110.7555,,1.8145,,Dornoch,211/18-9
5539.0,,31.3661,111.8437,,1.908,,Dornoch,211/18-9
5539.5,,32.5616,111.0157,,1.9738,,Dornoch,211/18-9
5540.0,,32.6263,113.7043,,2.0338,,Dornoch,211/18-9
5540.5,,34.1405,119.5848,,2.1103,,Dornoch,211/18-9
5541.0,,35.8947,122.5793,,2.1902,,Dornoch,211/18-9
5541.5,,36.6922,125.3612,,2.1854,,Dornoch,211/18-9
5542.0,,37.6725,126.0016,,2.135,,Dornoch,211/18-9
5542.5,,39.7621,120.4751,,2.0352,,Dornoch,211/18-9
5543.0,,42.7776,115.0588,,1.9257,,Dornoch,211/18-9
5543.5,,44.1126,117.1261,,1.8086,,Dornoch,211/18-9
5544.0,,43.1856,121.3095,,1.7291,,Dornoch,211/18-9
5544.5,,39.9493,126.3701,,1.6585,,Dornoch,211/18-9
5545.0,,37.6637,131.3743,,1.6135,,Dornoch,211/18-9
5545.5,,40.1827,130.7305,,1.5732,,Dornoch,211/18-9
5546.0,,43.1656,128.4778,,1.5376,,Dornoch,211/18-9
5546.5,,45.8375,128.9402,,1.4981,,Dornoch,211/18-9
5547.0,,45.1712,131.5881,,1.4756,,Dornoch,211/18-9
5547.5,,44.4431,131.2881,,1.4555,,Dornoch,211/18-9
5548.0,,45.5405,128.7882,,1.4357,,Dornoch,211/18-9
5548.5,,45.6205,125.2093,,1.4302,,Dornoch,211/18-9
5549.0,,43.2548,122.7603,,1.4247,,Dornoch,211/18-9
5549.5,,42.3723,121.5744,,1.423,,Dornoch,211/18-9
5550.0,,41.7678,122.3549,,1.4142,,Dornoch,211/18-9
5550.5,,40.8105,123.6793,,1.3951,,Dornoch,211/18-9
5551.0,,43.9458,125.0005,,1.3846,,Dornoch,211/18-9
5551.5,,47.2236,126.5808,,1.3681,,Dornoch,211/18-9
5552.0,,49.7269,127.5109,,1.3488,,Dornoch,211/18-9
5552.5,,46.9915,127.9663,,1.3295,,Dornoch,211/18-9
5553.0,,45.7399,125.7683,,1.3109,,Dornoch,211/18-9
5553.5,,45.5549,121.7984,,1.3192,,Dornoch,211/18-9
5554.0,,44.0131,120.5183,,1.3231,,Dornoch,211/18-9
5554.5,,42.3942,122.599,,1.3233,,Dornoch,211/18-9
5555.0,,40.9058,127.2878,,1.3234,,Dornoch,211/18-9
5555.5,,40.3082,127.8982,,1.3235,,Dornoch,211/18-9
5556.0,,40.9481,126.093,,1.3185,,Dornoch,211/18-9
5556.5,,43.4431,122.2584,,1.311,,Dornoch,211/18-9
5557.0,,43.9759,119.6915,,1.2932,,Dornoch,211/18-9
5557.5,,42.8789,120.4429,,1.275,,Dornoch,211/18-9
5558.0,,41.7338,121.2748,,1.2518,,Dornoch,211/18-9
5558.5,,41.8844,121.5399,,1.2462,,Dornoch,211/18-9
5559.0,,40.6391,125.03,,1.2406,,Dornoch,211/18-9
5559.5,,38.1416,125.9409,,1.235,,Dornoch,211/18-9
5560.0,,36.6029,126.8839,,1.2321,,Dornoch,211/18-9
5560.5,,38.28,128.4633,,1.2391,,Dornoch,211/18-9
5561.0,,40.5733,130.0554,,1.2423,,Dornoch,211/18-9
5561.5,,43.0996,129.729,,1.2421,,Dornoch,211/18-9
5562.0,,46.6367,129.3687,,1.2374,,Dornoch,211/18-9
5562.5,,46.9723,127.6966,,1.2326,,Dornoch,211/18-9
5563.0,,46.9729,125.5856,,1.2375,,Dornoch,211/18-9
5563.5,,46.5488,123.473,,1.2447,,Dornoch,211/18-9
5564.0,,44.0603,121.4715,,1.2494,,Dornoch,211/18-9
5564.5,,41.4465,120.4946,,1.2542,,Dornoch,211/18-9
5565.0,,42.4299,124.2593,,1.2548,,Dornoch,211/18-9
5565.5,,44.7078,129.5124,,1.2481,,Dornoch,211/18-9
5566.0,,46.3174,134.7697,,1.2361,,Dornoch,211/18-9
5566.5,,48.1318,136.0409,,1.2241,,Dornoch,211/18-9
5567.0,,48.1851,132.0135,,1.2121,,Dornoch,211/18-9
